,축제명,시도명,시군구명,법정동 코드,법정동 이름,도로명주소 코드,도로명주소,zip_cd,위도,경도,축제일,연,월,일,방문객수
17,제27회 용문산 영목제,경기도,양평군,4183040033.0,용문면,418000000000.0,경기도 양평군 용문면 용문산로 655,12510.0,37.5461701,127.5821614,20191012,2019,10,12,26708
18,간절곶해맞이,울산광역시,울주군,3171031025.0,서생면,317000000000.0,울산광역시 울주군 서생면 간절곶1길 39-2,45015.0,35.35903711,129.3606753,20191231,2019,12,31,25919
19,울주세계산악영화제,울산광역시,울주군,3171038034.0,상북면,317000000000.0,울산광역시 울주군 상북면 알프스온천5길 103-8,44952.0,35.556348,129.06760400000002,20200403,2020,4,3,23539
20,우시산국축제,울산광역시,울주군,3171034021.0,웅촌면,317000000000.0,울산광역시 울주군 웅촌면 새초천길 85,44966.0,35.463038,129.213965,20200406,2020,4,6,6402
21,제2회 비아마을 큰잔치,광주광역시,광산구,2920011200.0,비아동,292000000000.0,광주광역시 광산구 비아중앙로 23-6 (비아동),62238.0,35.22109520000001,126.8244895,20171021,2017,10,21,22199
22,첨단1동 마을축제,광주광역시,광산구,2920011600.0,쌍암동,292000000000.0,광주광역시 광산구 첨단중앙로182번길 39 (쌍암동),62274.0,35.222211,126.8443276,20171014,2017,10,14,8288
23,광산우리밀축제,광주광역시,광산구,2920011100.0,박호동,292000000000.0,광주광역시 광산구 박호등임로 95 (박호동),62398.0,35.163167200000004,126.7399623,20170526,2017,5,26,26610
24,제5회 광산구 세계음식문화축제,광주광역시,광산구,2920012300.0,장덕동,292000000000.0,광주광역시 광산구 장신로82번길 57 (장덕동),62225.0,35.188055299999995,126.8201971,20170521,2017,5,21,17488
25,봉숫골 꽃나들이 축제,경상남도,통영시,4822011700.0,도남동,482000000000.0,경상남도 통영시 도남로 185 (도남동),53074.0,34.82960109,128.4243196,20200328,2020,3,28,19778
26,통영한산대첩축제,경상남도,통영시,4822011700.0,도남동,482000000000.0,경상남도 통영시 도남로 296-1,53079.0,34.82567453,128.4334058,20200811,2020,8,11,2817
27,한산도 바다체험축제,경상남도,통영시,4822036025.0,한산면,482000000000.0,경상남도 통영시 한산면 봉암1길 205-8,53093.0,34.75930638,128.5100671,20200620,2020,6,20,14025
28,2019 고양호수예술축제,경기도,고양시 일산동구,4128510400.0,장항동,413000000000.0,경기도 고양시 일산동구 호수로 595 (장항동),10400.0,37.65384593,126.7687814,20191003,2019,10,3,24871
29,2019 고양행주문화제,경기도,고양시 덕양구,4128112600.0,행주외동,413000000000.0,경기도 고양시 덕양구 행주로15번길 89 (행주외동),10440.0,37.59564085,126.8268514,20190525,2019,5,25,3689
30,노루목 봄 페스티벌 <ㅍㅍㅍ페스티벌>,경기도,고양시 일산동구,4128510500.0,마두동,413000000000.0,경기도 고양시 일산동구 중앙로 1286 (마두동),10409.0,37.66148641,126.7744561,20190525,2019,5,25,7364
31,신바람난 뮤지엄 페스티벌,경기도,고양시 덕양구,4128112300.0,화정동,413000000000.0,경기도 고양시 덕양구 화중로 26 (화정동),10503.0,37.62946909,126.8309509,20190504,2019,5,4,16804
32,2018 안산 김홍도축제,경기도,안산시 단원구,4127310700.0,초지동,413000000000.0,경기도 안산시 단원구 동산로 268 (초지동),15385.0,37.325674,126.813771,20181012,2018,10,12,23517
33,안산사이언스밸리(ASV) 과학축제,경기도,안산시 상록구,4127110300.0,사동,413000000000.0,경기도 안산시 상록구 한양대학로 55 (사동),15588.0,37.298004,126.834393,20181020,2018,10,20,6469
34,제11주년 세계인의 날 기념행사,경기도,안산시 단원구,4127310700.0,초지동,413000000000.0,경기도 안산시 단원구 동산로 268 (초지동),15385.0,37.325674,126.813771,20181104,2018,11,4,19432
35,제15회 창녕낙동강유채축제,경상남도,창녕군,4874025321.0,남지읍,487000000000.0,경상남도 창녕군 남지읍 낙동로 483,50359.0,35.389081,128.477232,20190409,2019,4,9,17902
36,안산국제거리극축제,경기도,안산시 단원구,4127310100.0,고잔동,413000000000.0,경기도 안산시 단원구 광덕대로 157 (고잔동),15471.0,37.310742,126.829822,20190504,2019,5,4,11409
37,별빛달빛놀이터,경기도,안산시 단원구,4127310700.0,초지동,413000000000.0,경기도 안산시 단원구 화정천서로 369 (초지동),15385.0,37.330422,126.816788,20190517,2019,5,17,19983
38,청소년의달 기념행사 <열정유>,경기도,안산시 단원구,4127310700.0,초지동,413000000000.0,경기도 안산시 단원구 화정천서로 369 (초지동),15385.0,37.330422,126.816788,20190519,2019,5,19,7062
39,악양대봉감축제,경상남도,하동군,4885032034.0,악양면,489000000000.0,경상남도 하동군 악양면 섬진강대로 3145-2,52307.0,35.13592935,127.6914855,20200101,2020,1,1,10687
40,거제 섬꽃축제,경상남도,거제시,4831034026.0,거제면,483000000000.0,경상남도 거제시 거제면 거제남서로 3577,53285.0,34.85656738,128.579596,20191026,2019,10,26,2328
41,금호강 바람소리길 축제,대구광역시,북구,2723011100.0,산격동,272000000000.0,대구광역시 북구 연암로42길 61,41502.0,35.90663896,128.6005355,20190928,2019,9,28,9165
42,대구국제패션문화페스티벌,대구광역시,북구,2723010600.0,침산동,272000000000.0,대구광역시 북구 호암로 51 (침산동),41585.0,35.88368816,128.5959763,20191012,2019,10,12,13266
43,제5회 상록수문화제,경기도,안산시 상록구,4127110400.0,본오동,413000000000.0,경기도 안산시 상록구 샘골서길 64 (본오동),15539.0,37.299644,126.8627,20170916,2017,9,16,2789
44,2017 안산시 평생학습 박람회 & 제7회 안산시도서관책문화축제,경기도,안산시 단원구,4127310100.0,고잔동,413000000000.0,경기도 안산시 단원구 광덕대로 206 (고잔동),15462.0,37.314701,126.831212,20171014,2017,10,14,18751
45,안산국제거리극축제,경기도,안산시 단원구,4127310100.0,고잔동,413000000000.0,경기도 안산시 단원구 광덕대로 157 (고잔동),15471.0,37.310742,126.829822,20180505,2018,5,5,16826
46,여르미오페스티벌,경기도,안산시 단원구,4127310100.0,고잔동,413000000000.0,경기도 안산시 단원구 화랑로 312 (고잔동),15355.0,37.318426,126.823108,20180804,2018,8,4,4678
47,제6회 상록수문화제,경기도,안산시 상록구,4127110400.0,본오동,413000000000.0,경기도 안산시 상록구 샘골서길 64 (본오동),15539.0,37.299644,126.8627,20180915,2018,9,15,8351
48,2018 안산시 평생학습 한마당 & 제8회 안산시도서관책문화축제,경기도,안산시 상록구,4127110300.0,사동,413000000000.0,경기도 안산시 상록구 해안로 561 (사동),15592.0,37.298403,126.819135,20181009,2018,10,9,3440
49,대구국제오페라축제,대구광역시,북구,2723010200.0,칠성동2가,272000000000.0,대구광역시 북구 호암로 15 (칠성동2가),41585.0,35.883463899999995,128.5922335,20190913,2019,9,13,21193
50,대구국제재즈축제,대구광역시,중구,2711015600.0,남산동,271000000000.0,대구광역시 중구 중앙대로 273 (남산동),41968.0,35.8579242,128.5906996,20190919,2019,9,19,23149
51,2019컬러풀대구페스티벌,대구광역시,중구,2711010100.0,동인동1가,271000000000.0,대구광역시 중구 공평로 88 (동인동1가),41911.0,35.87155388,128.60121999999998,20190504,2019,5,4,10960
52,국제보디페인팅축제,대구광역시,달서구,2729010200.0,두류동,273000000000.0,대구광역시 달서구 공원순환로 46 (두류동),42672.0,35.85086313,128.5576665,20190824,2019,8,24,21262
53,대구국제호러페스티벌,대구광역시,수성구,2726012700.0,대흥동,273000000000.0,대구광역시 수성구 유니버시아드로 180 (대흥동),42250.0,35.82976978,128.69016299999998,20190802,2019,8,2,26621
54,대구치맥페스티벌,대구광역시,달서구,2729010200.0,두류동,273000000000.0,대구광역시 달서구 공원순환로 7 (두류동),42672.0,35.85074648,128.5616534,20190717,2019,7,17,26321
55,대구포크페스티벌,대구광역시,동구,2714010200.0,신천동,271000000000.0,대구광역시 동구 동대구로 461 (신천동),41260.0,35.87142055,128.6248352,20190726,2019,7,26,5037
56,대구약령시한방문화축제,대구광역시,중구,2711013700.0,남성로,271000000000.0,대구광역시 중구 달구벌대로415길 49 (남성로),41934.0,35.86851768,128.5899105,20190502,2019,5,2,29597
57,형형색색달구벌관등놀이,대구광역시,남구,2720010300.0,대명동,272000000000.0,대구광역시 남구 중앙대로51길 11 (대명동),42410.0,35.85619572,128.5897529,20190427,2019,4,27,25754
58,동아시아보자기페스티벌,대구광역시,북구,2723010600.0,침산동,272000000000.0,대구광역시 북구 호암로 51 (침산동),41585.0,35.88368816,128.5959763,20190928,2019,9,28,23259
59,대구국제뮤지컬페스티벌,대구광역시,북구,2723010600.0,침산동,272000000000.0,대구광역시 북구 호암로 51 (침산동),41585.0,35.88368816,128.5959763,20190621,2019,6,21,27715
60,제8회 세계인형음악극축제,경상북도,칠곡군,4785025022.0,왜관읍,479000000000.0,경상북도 칠곡군 왜관읍 관문로1길 32,39872.0,35.99199957,128.4173003,20190822,2019,8,22,3541
61,제7회 낙동강세계평화문화 대축전,경상북도,칠곡군,4785025625.0,석적읍,479000000000.0,경상북도 칠곡군 석적읍 석적로 226,39848.0,36.019199,128.401401,20191011,2019,10,11,19680
62,제6회 낙동강세계평화 문화대축전,경상북도,칠곡군,4785025625.0,석적읍,479000000000.0,경상북도 칠곡군 석적읍 강변대로 1580,39848.0,36.018230700000004,128.4011405,20181012,2018,10,12,19725
63,제7회 칠곡 세계 인형음악극 축제,경상북도,칠곡군,4785025022.0,왜관읍,479000000000.0,경상북도 칠곡군 왜관읍 관문로1길 32,39872.0,35.99199957,128.4173003,20180823,2018,8,23,21441
64,제5회 낙동강세계평화 문화대축전,경상북도,칠곡군,4785025625.0,석적읍,479000000000.0,경상북도 칠곡군 석적읍 강변대로 1580,39848.0,36.018230700000004,128.4011405,20170922,2017,9,22,23503
65,제6회 칠곡 세계 인형음악극 축제,경상북도,칠곡군,4785025022.0,왜관읍,479000000000.0,경상북도 칠곡군 왜관읍 관문로1길 32,39872.0,35.99199957,128.4173003,20170824,2017,8,24,14862
66,제4회 낙동강세계평화 문화대축전,경상북도,칠곡군,4785025625.0,석적읍,479000000000.0,경상북도 칠곡군 석적읍 강변대로 1580,39848.0,36.018230700000004,128.4011405,20160930,2016,9,30,3776
67,제5회 칠곡 세계 인형음악극 축제,경상북도,칠곡군,4785025022.0,왜관읍,479000000000.0,경상북도 칠곡군 왜관읍 관문로1길 32,39872.0,35.99199957,128.4173003,20160826,2016,8,26,19665
68,제3회 낙동강세계평화 문화대축전,경상북도,칠곡군,4785025625.0,석적읍,479000000000.0,경상북도 칠곡군 석적읍 강변대로 1580,39848.0,36.018230700000004,128.4011405,20151015,2015,10,15,23040
69,제4회 칠곡 세계 인형음악극 축제,경상북도,칠곡군,4785025022.0,왜관읍,479000000000.0,경상북도 칠곡군 왜관읍 관문로1길 32,39872.0,35.99199957,128.4173003,20150827,2015,8,27,20431
70,하동북천꽃양귀비축제,경상남도,하동군,4885039023.0,북천면,489000000000.0,경상남도 하동군 북천면 경서대로 2253-21,52318.0,35.11101547,127.8741645,20200101,2020,1,1,28891
71,효문화뿌리축제,대전광역시,중구,3014011900.0,안영동,301000000000.0,대전광역시 중구 뿌리공원로 47 (안영동),35074.0,36.2859869,127.3836984,20190927,2019,9,27,10174
72,청천환경문화축제,충청북도,괴산군,4376036022.0,청천면,438000000000.0,충청북도 괴산군 청천면 괴산로 1248,28063.0,36.65503541,127.74548529999998,20180804,2018,8,4,15283
73,괴산고추축제,충청북도,괴산군,4376025022.0,괴산읍,438000000000.0,충청북도 괴산군 괴산읍 임꺽정로 90,28026.0,36.81574779,127.7875348,20190829,2019,8,29,26934
74,목도백중놀이,충청북도,괴산군,4376031023.0,감물면,438000000000.0,충청북도 괴산군 감물면 감물로이담5길 125,28004.0,36.87799674,127.8580104,20181005,2018,10,5,20188
75,연풍조령제 및 자전거문화축제,충청북도,괴산군,4376033022.0,연풍면,438000000000.0,충청북도 괴산군 연풍면 향교로 55,28013.0,36.76687438,128.0002915,20181012,2018,10,12,6587
76,백마권역겨울놀이축제,충청북도,괴산군,4376039024.0,사리면,438000000000.0,충청북도 괴산군 사리면 사리로 517,28045.0,36.83880878,127.65104209999998,20190104,2019,1,4,20496
77,강원아트페어춘천전,강원도,춘천시,4211010700.0,옥천동,421000000000.0,강원도 춘천시 서부대성로 71,24264.0,37.8824701,127.731333,20190611,2019,6,11,23724
78,춘천국제고음악제,강원도,춘천시,4211010900.0,죽림동,421000000000.0,강원도 춘천시 중앙로77번길 35,24354.0,37.8774474,127.7288095,20190921,2019,9,21,27324
79,장수 한우랑 사과랑 축제,전라북도,장수군,4574025027.0,장수읍,457000000000.0,전라북도 장수군 장수읍 한누리로 393,55638.0,35.6411154,127.5181094,20201029,2020,10,29,1776
80,인천 원도사제,인천광역시,미추홀구,2817710200.0,용현동,282000000000.0,인천광역시 미추홀구 용정공원로 28 (용현동),22187.0,37.4506785,126.642827,20201009,2020,10,9,27263
81,제28회 함안낙화놀이,경상남도,함안군,4873031023.0,함안면,487000000000.0,경상남도 함안군 함안면 괴산4길 25,52051.0,35.25542023,128.42274740000002,20190512,2019,5,12,6101
82,무술년 삼칠민속줄다리기,경상남도,함안군,4873025321.0,칠원읍,487000000000.0,경상남도 함안군 칠원읍 원서로 4,52017.0,35.30883803,128.5185567,20190329,2019,3,29,24803
83,제32회 함안아라문화제,경상남도,함안군,4873025024.0,가야읍,487000000000.0,경상남도 함안군 가야읍 함안대로 619,52036.0,35.28326216,128.4001528,20190426,2019,4,26,5930
84,울산옹기축제,울산광역시,울주군,3171025630.0,온양읍,317000000000.0,울산광역시 울주군 온양읍 외고산3길 36,44970.0,35.435069,129.2795088,20200501,2020,5,1,5399
85,장미꽃 필(feel)무렵,대구광역시,달서구,2729010800.0,이곡동,273000000000.0,대구광역시 달서구 선원남로 129 (이곡동),42615.0,35.85741363,128.51446299999998,20200515,2020,5,15,3155
86,달서가족축제,대구광역시,달서구,2729011900.0,대천동,273000000000.0,대구광역시 달서구 성서공단로 40 (대천동),42716.0,35.83282135,128.48723590000003,20200505,2020,5,5,1236
87,제3회 상록수문화제,경기도,안산시 상록구,4127110400.0,본오동,413000000000.0,경기도 안산시 상록구 샘골서길 64 (본오동),15539.0,37.299644,126.8627,20150919,2015,9,19,4827
88,안산시도서관책문화축제,경기도,안산시 상록구,4127110300.0,사동,413000000000.0,경기도 안산시 상록구 해안로 561 (사동),15592.0,37.298403,126.819135,20151024,2015,10,24,4045
89,안산국제거리극축제,경기도,안산시 단원구,4127310100.0,고잔동,413000000000.0,경기도 안산시 단원구 광덕대로 157 (고잔동),15471.0,37.310742,126.829822,20160505,2016,5,5,1575
90,2019 무한청춘 페스티벌,강원도,춘천시,4211011200.0,효자동,421000000000.0,강원도 춘천시 효자상길5번길 13 (효자동),24336.0,37.87261489,127.7293399,20190906,2019,9,6,2557
91,문화의거리 문화한마당,강원도,춘천시,4211011200.0,효자동,421000000000.0,강원도 춘천시 춘천로 112 (효자동),24336.0,37.8734185,127.7278377,20190817,2019,8,17,3149
92,제9회 세계인의 날 기념행사,경기도,안산시 단원구,4127310800.0,원곡동,413000000000.0,경기도 안산시 단원구 부부로 43 (원곡동),15377.0,37.332436,126.790343,20160522,2016,5,22,17416
93,여르미오페스티벌,경기도,안산시 단원구,4127310100.0,고잔동,413000000000.0,경기도 안산시 단원구 화랑로 312 (고잔동),15355.0,37.318426,126.823108,20160813,2016,8,13,15434
94,제4회 상록수문화제,경기도,안산시 상록구,4127110400.0,본오동,413000000000.0,경기도 안산시 상록구 샘골서길 64 (본오동),15539.0,37.299644,126.8627,20160910,2016,9,10,18336
95,2016 평생학습 박람회 & 제6회 도서관책문화축제,경기도,안산시 상록구,4127110300.0,사동,413000000000.0,경기도 안산시 상록구 해안로 561 (사동),15592.0,37.298403,126.819135,20161001,2016,10,1,9873
96,안산국제거리극축제,경기도,안산시 단원구,4127310100.0,고잔동,413000000000.0,경기도 안산시 단원구 광덕대로 157 (고잔동),15471.0,37.310742,126.829822,20170505,2017,5,5,22268
97,제10주년 세계인의 날 기념행사,경기도,안산시 단원구,4127310100.0,고잔동,413000000000.0,경기도 안산시 단원구 광덕대로 157 (고잔동),15471.0,37.310742,126.829822,20170521,2017,5,21,8424
98,거제 옥포대첩 축제,경상남도,거제시,4831010600.0,옥포동,483000000000.0,경상남도 거제시 팔랑포2길 87,53214.0,34.90219568,128.7140612,20190614,2019,6,14,17168
99,문광은행나무마을축제,충청북도,괴산군,4376035027.0,문광면,438000000000.0,충청북도 괴산군 문광면 괴산로양곡5길 113-2,28056.0,36.77352068,127.7424552,20181020,2018,10,20,15450
100,감물감자축제,충청북도,괴산군,4376031021.0,감물면,438000000000.0,충청북도 괴산군 감물면 남양동길 38,28006.0,36.83949451,127.8710463,20190622,2019,6,22,20378
101,괴산올갱이축제,충청북도,괴산군,4376034026.0,칠성면,438000000000.0,충청북도 괴산군 칠성면 둔율길 142,28019.0,36.78303875,127.8487774,20180817,2018,8,17,4240
102,제50회 아림예술제,경상남도,거창군,4888025032.0,거창읍,489000000000.0,경상남도 거창군 거창읍 심소정길 39-36,50126.0,35.69209413,127.9290614,20200924,2020,9,24,7537
103,거창한마당대축제,경상남도,거창군,4888025032.0,거창읍,489000000000.0,경상남도 거창군 거창읍 심소정길 39-36,50126.0,35.69209413,127.9290614,20200924,2020,9,24,26215
104,마임교실 운영지원,강원도,춘천시,4211011200.0,효자동,421000000000.0,강원도 춘천시 춘천로 112 (효자동),24336.0,37.8734185,127.7278377,20190507,2019,5,7,21325
105,전국합창경연대회,강원도,춘천시,4211010200.0,요선동,421000000000.0,강원도 춘천시 중앙로 40-1 (요선동),24272.0,37.8785527,127.7260249,20190823,2019,8,23,1392
106,전국관악경연대회,강원도,춘천시,4211010200.0,요선동,421000000000.0,강원도 춘천시 중앙로 40-1 (요선동),24272.0,37.8785527,127.7260249,20190820,2019,8,20,29253
107,춘천인음악회,강원도,춘천시,4211012400.0,석사동,421000000000.0,강원도 춘천시 공지로 111,24389.0,37.8564737,127.7467644,20190629,2019,6,29,2170
108,2018 종로한복축제,서울특별시,종로구,1111011900.0,세종로,111000000000.0,서울특별시 종로구 세종로 세종대로 175,3172.0,37.572701,126.976924,20181005,2018,10,5,7219
109,북천코스모스메밀꽃축제,경상남도,하동군,4885039023.0,북천면,489000000000.0,경상남도 하동군 북천면 경서대로 2253-21,52318.0,35.11101547,127.8741645,20200101,2020,1,1,26964
110,세종마을 세종주간 축제,서울특별시,종로구,1111010900.0,누상동,111000000000.0,서울특별시 종로구 옥인3길 14 (누상동),3038.0,37.580743,126.966012,20181003,2018,10,3,24463
111,세종탄신 620돌 축하연,서울특별시,종로구,1111011100.0,옥인동,111000000000.0,서울특별시 종로구 필운대로 51,3034.0,37.580568,126.968676,20180515,2018,5,15,22577
112,금호강 정월대보름 축제,대구광역시,북구,2723011100.0,산격동,272000000000.0,대구광역시 북구 연암로42길 61,41502.0,35.90663896,128.6005355,20190219,2019,2,19,25694
113,해맞이 행사,대구광역시,북구,2723012300.0,구암동,272000000000.0,대구광역시 북구 구암로 238,41472.0,35.93228847,128.5675195,20190101,2019,1,1,13905
114,토지문학제,경상남도,하동군,4885032034.0,악양면,489000000000.0,경상남도 하동군 악양면 평사리길 35,52307.0,35.15301698,127.6892639,20200101,2020,1,1,28879
115,안산국제거리극축제,경기도,안산시 단원구,4127310100.0,고잔동,413000000000.0,경기도 안산시 단원구 광덕대로 157 (고잔동),15471.0,37.310742,126.829822,20150501,2015,5,1,12841
116,제8회 세계인의 날 기념행사,경기도,안산시 단원구,4127310800.0,원곡동,413000000000.0,경기도 안산시 단원구 부부로 43 (원곡동),15377.0,37.332436,126.790343,20150517,2015,5,17,9032
117,제99주년 3·1만세의 날 거리축제,서울특별시,종로구,1111013600.0,인사동,111000000000.0,서울특별시 종로구 인사동길 6 (인사동),3163.0,37.571532,126.987288,20180301,2018,3,1,23488
118,단기4351년 개천절 대제전,서울특별시,종로구,1111011500.0,사직동,111000000000.0,서울특별시 종로구 인왕산로 22 (사직동),3027.0,37.576312,126.965851,20181003,2018,10,3,23807
119,단기4351년 어천절 대제전,서울특별시,종로구,1111011500.0,사직동,111000000000.0,서울특별시 종로구 인왕산로 22 (사직동),3027.0,37.576312,126.965851,20180315,2018,3,15,9614
120,D.FESTA 대학로 거리공연축제,서울특별시,종로구,1111016800.0,동숭동,111000000000.0,서울특별시 종로구 동숭4길 15,3084.0,37.583488,127.004425,20180517,2018,5,17,19457
121,금난새와 함께하는 종로 음악회,서울특별시,종로구,1111011900.0,세종로,111000000000.0,서울특별시 종로구 세종대로 175 (세종로),3172.0,37.572525,126.975793,20180830,2018,8,30,7158
122,밀양아리랑대축제,경상남도,밀양시,4827010100.0,내일동,483000000000.0,경상남도 밀양시 중앙로 324 (내일동),50431.0,35.49154179999999,128.7551172,20170518,2017,5,18,16882
123,안산M밸리록페스티벌,경기도,안산시 단원구,4127311100.0,대부북동,413000000000.0,경기도 안산시 단원구 대부황금로 1490 (대부북동),15638.0,37.287067,126.575056,20150724,2015,7,24,21970
124,여르미오페스티벌,경기도,안산시 단원구,4127310100.0,고잔동,413000000000.0,경기도 안산시 단원구 광덕대로 157 (고잔동),15471.0,37.310742,126.829822,20150808,2015,8,8,5000
125,안산 대부포도축제,경기도,안산시 단원구,4127311100.0,대부북동,413000000000.0,경기도 안산시 단원구 대부황금로 1490 (대부북동),15638.0,37.287067,126.575056,20150912,2015,9,12,16427
126,화개장터벚꽃축제,경상남도,하동군,4885031023.0,화개면,489000000000.0,경상남도 하동군 화개면 쌍계로 58,52303.0,35.19153344,127.6267851,20200101,2020,1,1,14233
127,알프스하동섬진강재첩축제,경상남도,하동군,4885025022.0,하동읍,489000000000.0,경상남도 하동군 하동읍 섬진강대로 2107-8,52332.0,35.0633744,127.7433308,20200101,2020,1,1,20176
128,하동야생차문화축제,경상남도,하동군,4885031026.0,화개면,489000000000.0,경상남도 하동군 화개면 쌍계로 571-25,52302.0,35.22773053,127.6426922,20200101,2020,1,1,6615
129,제7회 도심 속 바다축제,서울특별시,동작구,1159010100.0,노량진동,116000000000.0,서울특별시 동작구 노들로 674 (노량진동),6900.0,37.51482396,126.9379739,20191012,2019,10,12,9589
130,제34회 비사벌문화제,경상남도,창녕군,4874025037.0,창녕읍,487000000000.0,경상남도 창녕군 창녕읍 학천길 13,50329.0,35.53835896,128.4987294,20201002,2020,10,2,18337
131,제37회 부곡온천축제,경상남도,창녕군,4874042022.0,부곡면,487000000000.0,경상남도 창녕군 부곡면 원앙로 184,50365.0,35.43772692,128.5886091,20190402,2019,4,2,17134
132,영동곶감축제,충청북도,영동군,4374025027.0,영동읍,437000000000.0,충청북도 영동군 영동읍 영동황간로 122,29150.0,36.16401536,127.7819468,20210101,2021,1,1,29372
133,영동국악과일와인축제,충청북도,영동군,4374025027.0,영동읍,437000000000.0,충청북도 영동군 영동읍 영동황간로 122,29150.0,36.16401536,127.7819468,20200901,2020,9,1,20012
134,여주도자기축제(일자미정),경기도,여주시,4167012000.0,천송동,417000000000.0,경기도 여주시 신륵사길 7 (천송동),12636.0,37.30014441,127.65454640000002,20190427,2019,4,27,1017
135,여주오곡나루축제(일자미정),경기도,여주시,4167012000.0,천송동,417000000000.0,경기도 여주시 신륵사길 7 (천송동),12636.0,37.30014441,127.65454640000002,20191018,2019,10,18,19369
136,성주생명문화축제 성주참외페스티벌,경상북도,성주군,4784025021.0,성주읍,478000000000.0,경상북도 성주군 성주읍 성밖숲길 30,40023.0,35.91576102,128.2800492,20190516,2019,5,16,6618
137,충주농산물한마당축제,충청북도,충주시,4313012800.0,금릉동,431000000000.0,충청북도 충주시 남한강로 24 (금릉동),27438.0,36.98782919,127.9055691,20201001,2020,10,1,21721
138,제16회 제천국제음악영화제,충청북도,제천시,4315032046.0,청풍면,432000000000.0,충청북도 제천시 청풍면 청풍호로50길 6,27215.0,37.01083356,128.1811895,20200813,2020,8,13,25347
139,제25회 오장환문학제,충청북도,보은군,4372038521.0,회인면,437000000000.0,충청북도 보은군 회인면 회인로5길 12,28929.0,36.4933575,127.5964471,20201001,2020,10,1,20410
140,제45회 중봉충렬제,충청북도,옥천군,4373032027.0,안남면,437000000000.0,충청북도 옥천군 안남면 도농1길 71-1,29009.0,36.38071082,127.6893425,20201015,2020,10,15,7662
141,안산시도서관책문화축제,경기도,안산시 상록구,4127110300.0,사동,413000000000.0,경기도 안산시 상록구 해안로 561 (사동),15592.0,37.298403,126.819135,20141014,2014,10,14,21363
