,축제명,시도명,시군구명,법정동 코드,법정동 이름,도로명주소 코드,도로명주소,zip_cd,위도,경도,축제일,연,월,일,방문객수
652,2020 순천 푸드앤아트페스티벌(날짜변경가능),전라남도,순천시,4615010800,석현동,4.62E+11,전라남도 순천시 중앙로 232 (석현동),57938,34.9666776,127.4860721,20200901,2020,9,1,6319
653,제3회 도사동 행복 항꾸네 축제,전라남도,순천시,4615012700,덕월동,4.62E+11,전라남도 순천시 순천만길 27 (덕월동),58026,34.92531333,127.4936554,20200529,2020,5,29,4835
654,제5회 도시농업 어울림 한마당,전라남도,순천시,4615031022,해룡면,4.62E+11,전라남도 순천시 해룡면 매안로 162,58007,34.9366208,127.5481891,20200919,2020,9,19,21437
655,제22회 순천만 갈대축제,전라남도,순천시,4615013100,대대동,4.62E+11,전라남도 순천시 순천만길 513-25 (대대동),58027,34.88553578,127.5096727,20201030,2020,10,30,27797
656,제27회 낙안읍성 민속문화축제,전라남도,순천시,4615038021,낙안면,4.62E+11,전라남도 순천시 낙안면 충민길 30,57918,34.90632579,127.3417663,20201023,2020,10,23,11336
657,제7회 순천시 전통향토음식 축제,전라남도,순천시,4615038021,낙안면,4.62E+11,전라남도 순천시 낙안면 충민길 30,57918,34.90632579,127.3417663,20201023,2020,10,23,21907
658,제5회 도시농업 어울림 한마당,전라남도,순천시,4615031022,해룡면,4.62E+11,전라남도 순천시 해룡면 매안로 162,58007,34.9366208,127.5481891,20200919,2020,9,19,3365
659,제26회 순천시민의 날 행사,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201015,2020,10,15,29196
660,제9회 웃장 국밥축제,전라남도,순천시,4615012200,동외동,4.62E+11,전라남도 순천시 북문길 40 (동외동),57939,34.95864506,127.4850349,20200908,2020,9,8,26458
661,순천만국가정원 겨울 축제,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201113,2020,11,13,8239
662,청바지&청소년 “끼” 축제,전라남도,순천시,4615031023,해룡면,4.62E+11,전라남도 순천시 해룡면 기적의도서관길 60,57986,34.94715332,127.527648,20201024,2020,10,24,3404
663,제5회 신대지구 스마트 문화제,전라남도,순천시,4615031022,해룡면,4.62E+11,전라남도 순천시 해룡면 매안로 162,58007,34.9366208,127.5481891,20200926,2020,9,26,26120
664,제5회 순천철도마을축제 및 제3회 순천철도어린이동요제,전라남도,순천시,4615011100,조곡동,4.62E+11,전라남도 순천시 자경1길 13 (조곡동),57955,34.95003795,127.4985767,20200530,2020,5,30,15760
665,제3회 마을공동체 동아리축제,전라남도,순천시,4615011400,연향동,4.62E+11,전라남도 순천시 연향번영길 102 (연향동),57967,34.95113789,127.5183242,20200718,2020,7,18,15268
666,제3회 풍덕동 장미축제,전라남도,순천시,4615011500,풍덕동,4.62E+11,전라남도 순천시 풍덕1길 40 (풍덕동),57961,34.94185866,127.4972968,20200516,2020,5,16,13585
667,2020 순천시민 소망기원 정월대보름행사,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200208,2020,2,8,12084
668,문화재야행,전라남도,순천시,4615012000,남내동,4.62E+11,전라남도 순천시 중앙로 90-1 (남내동),57942,34.9536946,127.4841518,20200724,2020,7,24,6428
669,2020 동아시아문화도시 개막행사,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200501,2020,5,1,2776
670,한중일 전통 민속예술한마당,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200612,2020,6,12,19348
671,한중일 미래예술융합 페스티벌,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200716,2020,7,16,24547
672,동아시아 청소년 예술제,전라남도,순천시,4615010800,석현동,4.62E+11,전라남도 순천시 중앙로 232 (석현동),57938,34.9666776,127.4860721,20200806,2020,8,6,25895
673,동아시아 그림책 및 웹툰 페스티벌,전라남도,순천시,4615012000,남내동,4.62E+11,전라남도 순천시 중앙로 90-1 (남내동),57942,34.9536946,127.4841518,20200904,2020,9,4,27375
674,한중일 평화포럼 + 한중일 팝뮤직 페스티벌,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201016,2020,10,16,6855
675,2020 동아시아문화도시 폐막행사,전라남도,순천시,4615010800,석현동,4.62E+11,전라남도 순천시 삼산로 16 (석현동),57938,34.97055686,127.4852365,20201120,2020,11,20,24101
676,2020 대한민국 정원산업박람회,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201016,2020,10,16,24050
677,제7회 한평정원 페스티벌,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200925,2020,9,25,27629
678,한중일 전통 민속예술한마당,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200612,2020,6,12,16025
679,한중일 미래예술융합 페스티벌,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20200716,2020,7,16,16977
680,동아시아 청소년 예술제,전라남도,순천시,4615010800,석현동,4.62E+11,전라남도 순천시 중앙로 232 (석현동),57938,34.9666776,127.4860721,20200806,2020,8,6,4602
681,동아시아 그림책 및 웹툰 페스티벌,전라남도,순천시,4615012000,남내동,4.62E+11,전라남도 순천시 중앙로 90-1 (남내동),57942,34.9536946,127.4841518,20200904,2020,9,4,26454
682,한중일 평화포럼 + 한중일 팝뮤직 페스티벌,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201016,2020,10,16,19583
683,2020 동아시아문화도시 폐막행사,전라남도,순천시,4615010800,석현동,4.62E+11,전라남도 순천시 삼산로 16 (석현동),57938,34.97055686,127.4852365,20201120,2020,11,20,23262
684,2020 대한민국정원산업박람회,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201016,2020,10,16,17779
685,순천만국가정원화훼장식 경진대회,전라남도,순천시,4615012600,오천동,4.62E+11,전라남도 순천시 국가정원1호길 47 (오천동),58026,34.92888588,127.4999591,20201023,2020,10,23,14943
185,보성전어축제,전라남도,보성군,4678039027,회천면,4.68E+11,전라남도 보성군 회천면 우암길 24,59471,34.6700298,127.0890226,20190824,2019,8,24,29104
191,벌교꼬막축제,전라남도,보성군,4678025338,벌교읍,4.68E+11,전라남도 보성군 벌교읍 벌교천1길 19,59425,34.84476516,127.3464624,20191031,2019,10,31,19775
193,벌교꼬막축제,전라남도,보성군,4678025338,벌교읍,4.68E+11,전라남도 보성군 벌교읍 벌교천1길 19,59425,34.84476516,127.3464624,20191031,2019,10,31,13832
194,보성전어축제,전라남도,보성군,4678039027,회천면,4.68E+11,전라남도 보성군 회천면 우암길 24,59471,34.6700298,127.0890226,20190824,2019,8,24,5718
496,용전들노래 가을걷이 한마당,광주광역시,북구,2917013600,용전동,2.92E+11,광주광역시 북구 용전마을길 42,61042,35.23893658,126.8973084,20191026,2019,10,26,11052
497,제21회 용전들노래 정기공연,광주광역시,북구,2917013600,용전동,2.92E+11,광주광역시 북구 용전마을길 42,61042,35.23893658,126.8973084,20190727,2019,7,27,7302
702,제37회고싸움놀이축제,광주광역시,남구,2915512300,칠석동,2.92E+11,광주광역시 남구 고싸움로 2 (칠석동),61758,35.06974364,126.837519,20190330,2019,3,30,1395
703,2019고싸움놀이축제,광주광역시,동구,2911011300,광산동,2.91E+11,광주광역시 동구 문화전당로 38 (광산동),61485,35.14691459,126.9199954,20190811,2019,8,11,21594
704,굿모닝 양림,광주광역시,남구,2915510100,사동,2.92E+11,광주광역시 남구 사직길 49-1 (사동),61638,35.1416231,126.9114941,20191010,2019,10,10,4860
782,장보고수산물축제,전라남도,완도군,4689025021,완도읍,4.69E+11,전라남도 완도군 완도읍 해변공원로 24,59117,34.31744706,126.7527592,20190503,2019,5,3,5674
783,청산도슬로우걷기축제,전라남도,완도군,4689035021,청산면,4.69E+11,전라남도 완도군 청산면 청산로 46,59151,34.17971074,126.8577891,20190406,2019,4,6,22682
794,제5회 나주마한문화축제,전라남도,나주시,4617033025,반남면,4.62E+11,전라남도 나주시 반남면 고분로 747,58301,34.91485483,126.6589031,20191011,2019,10,11,6697
795,제15회 영산포 홍어축제,전라남도,나주시,4617012300,영산동,4.62E+11,전라남도 나주시 예향로 3872 (영산동),58268,34.9996615,126.7140301,20190412,2019,4,12,22148
796,제1회 천년나주목읍성문화축제,전라남도,나주시,4617011300,과원동,4.62E+11,전라남도 나주시 금성관길 8 (과원동),58257,35.0328694,126.7166816,20190503,2019,5,3,14330
811,고흥 우주항공 축제,전라남도,고흥군,4677036023,봉래면,4.68E+11,전라남도 고흥군 봉래면 하반로 490,59571,34.45357943,127.5181513,20190503,2019,5,3,6291
828,영암왕인문화축제,전라남도,영암군,4683036028,군서면,4.68E+11,전라남도 영암군 군서면 왕인로 440,58434,34.755566,126.629933,20190406,2019,4,6,22535
829,기찬월출산국화축제,전라남도,영암군,4683025021,영암읍,4.68E+11,전라남도 영암군 영암읍 기찬랜드로 19-10,58420,34.7919635,126.6850264,20191029,2019,10,29,18308
830,영암호해맞이축제,전라남도,영암군,4683025328,삼호읍,4.68E+11,전라남도 영암군 삼호읍 대불로 91,58462,34.7333995,126.387386,20190101,2019,1,1,29102
854,곡성세계장미축제,전라남도,곡성군,4672031021,오곡면,4.67E+11,전라남도 곡성군 오곡면 기차마을로 232,57544,35.2780945,127.3074651,20190517,2019,5,17,20290
855,곡성심청축제,전라남도,곡성군,4672031021,오곡면,4.67E+11,전라남도 곡성군 오곡면 기차마을로 233,57544,35.2768226,127.307299,20191003,2019,10,3,14246
863,고싸움놀이축제(1차),광주광역시,남구,2915512300,칠석동,2.92E+11,광주광역시 남구 고싸움로 2 (칠석동),61758,35.0692176,126.8359599,20190330,2019,3,30,23299
864,고싸움놀이축제(2차),광주광역시,남구,2915512300,칠석동,2.92E+11,광주광역시 남구 고싸움로 2 (칠석동),61758,35.0692176,126.8359599,20190811,2019,8,11,20195
865,서창만드리풍년제,광주광역시,서구,2914012600,세하동,2.91E+11,광주광역시 서구 눌재로 420 (세하동),62076,35.115286,126.830168,20190719,2019,7,19,9316
866,광주프린지페스티벌,광주광역시,남구,2915510200,구동,2.92E+11,광주광역시 남구 천변좌로338번길 7 (구동),61636,35.1481359,126.908602,20190420,2019,4,20,13406
867,광주세계김치축제,광주광역시,남구,2915511100,임암동,2.92E+11,광주광역시 남구 김치로 60 (임암동),61755,35.109095,126.8666047,20190503,2019,5,3,14837
868,광주세계김치축제,광주광역시,남구,2915511100,임암동,2.92E+11,광주광역시 남구 김치로 60 (임암동),61755,35.109095,126.8666047,20190712,2019,7,12,13945
869,광주세계김치축제,광주광역시,남구,2915511100,임암동,2.92E+11,광주광역시 남구 김치로 60 (임암동),61755,35.109095,126.8666047,20191025,2019,10,25,26470
870,억새생태문화제,광주광역시,서구,2914012900,벽진동,2.91E+11,광주광역시 서구 풍서좌로 457-5,62076,35.141293,126.828428,20191011,2019,10,11,27443
871,세계청년축제,광주광역시,동구,2911013100,금남로1가,2.91E+11,광주광역시 동구 금남로 245 (금남로1가),61475,35.1483528,126.918715,20190719,2019,7,19,11215
872,굿모닝 양림,광주광역시,남구,2915510100,사동,2.92E+11,광주광역시 남구 사직길 49 (사동),61638,35.141882,126.9118581,20191019,2019,10,19,27377
873,추억의충장축제,광주광역시,동구,2911011800,서석동,2.91E+11,광주광역시 동구 서남로 1 (서석동),61466,35.1458272,126.9233266,20191002,2019,10,2,27239
878,여수영취산진달래체험행사,전라남도,여수시,4613014400,중흥동,4.61E+11,전라남도 여수시 흥국사길 160 (중흥동),59615,34.8210752,127.7003341,20190329,2019,3,29,16592
879,여수거북선축제,전라남도,여수시,4613010700,중앙동,4.61E+11,전라남도 여수시 이순신광장로 95 (중앙동),59737,34.73922445,127.7365808,20190503,2019,5,3,23588
880,여수여자만갯벌노을체험행사,전라남도,여수시,4613031026,소라면,4.61E+11,전라남도 여수시 소라면 서부로 785-24,59607,34.7902433,127.5680089,20191013,2019,10,13,10468
881,거문도백도은빛바다체험행사,전라남도,여수시,4613036021,삼산면,4.61E+11,전라남도 여수시 삼산면 거문길 28-10,59790,34.0256376,127.311945,20190802,2019,8,2,28794
882,여수밤바다 불꽃축제,전라남도,여수시,4613010700,중앙동,4.61E+11,전라남도 여수시 이순신광장로 93,59737,34.7388016,127.7362426,20190908,2019,9,8,5384
883,여수향일암일출기원한마당,전라남도,여수시,4613025024,돌산읍,4.61E+11,전라남도 여수시 돌산읍 향일암로 60,59778,34.59379448,127.8029861,20191231,2019,12,31,11902
884,여수동동북축제,전라남도,여수시,4613012800,학동,4.61E+11,전라남도 여수시 시청서6길 15,59674,34.756371,127.658676,20191110,2019,11,10,11276
885,청년거리문화축제,전라남도,여수시,4613012800,학동,4.61E+11,전라남도 여수시 시청동1길 23 (학동),59689,34.7585755,127.6636144,20190301,2019,3,1,2305
886,여수마칭페스티벌,전라남도,여수시,4613010700,중앙동,4.61E+11,전라남도 여수시 이순신광장로 95 (중앙동),59737,34.73922445,127.7365808,20191026,2019,10,26,28896
